ZIPCode,ideal_count,Latitude,Longitude,Ideal Customer Count:,TopOccupations_x,TopOccupations_y,Most Common Occupations:
34420,181,29.072701,-82.062129,181,"['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']"
34421,7,29.06171,-82.068796,7,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34423,7,28.89486,-82.587945,7,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'AutomotiveBuff']"
34428,110,28.914827,-82.617036,110,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
34429,105,28.888059,-82.539296,105,"['BookReader', 'OutdoorEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'OutdoorEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'OutdoorEnthusiast', 'ExerciseEnthusiast']"
34430,3,29.057506,-82.456209,3,"['CookingEnthusiast', 'Gardener', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'Gardener', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'Gardener', 'PresenceOfChildrenInd']"
34431,113,29.049492,-82.501794,113,"['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']"
34432,153,29.020513,-82.303316,153,"['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']"
34433,99,28.986405,-82.49457,99,"['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'CookingEnthusiast']"
34434,112,29.020171,-82.451491,112,"['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']"
34436,83,28.729112,-82.299148,83,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34441,3,28.89907,-82.371234,3,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'GolfEnthusiast']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'GolfEnthusiast']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'GolfEnthusiast']"
34442,180,28.907464,-82.39875,180,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34445,2,28.964327,-82.419019,2,"['PresenceOfChildrenInd', 'UpscaleLiving', 'OnlinePurchasingIndicator']","['PresenceOfChildrenInd', 'UpscaleLiving', 'OnlinePurchasingIndicator']","['PresenceOfChildrenInd', 'UpscaleLiving', 'OnlinePurchasingIndicator']"
34446,228,28.783748,-82.544527,228,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34447,4,28.794492,-82.574229,4,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
34448,116,28.826818,-82.545751,116,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34449,36,29.04099,-82.582494,36,"['ExerciseEnthusiast', 'CookingEnthusiast', 'BookReader']","['ExerciseEnthusiast', 'CookingEnthusiast', 'BookReader']","['ExerciseEnthusiast', 'CookingEnthusiast', 'BookReader']"
34450,119,28.859366,-82.285547,119,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34451,9,28.841014,-82.343822,9,"['CookingEnthusiast', 'ExerciseEnthusiast', 'Gardener']","['CookingEnthusiast', 'ExerciseEnthusiast', 'Gardener']","['CookingEnthusiast', 'ExerciseEnthusiast', 'Gardener']"
34452,120,28.803626,-82.32859,120,"['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']"
34453,125,28.848602,-82.353423,125,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
34460,2,28.858585,-82.489676,2,"['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']"
34461,119,28.914496,-82.489128,119,"['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']"
34464,4,28.921116,-82.465947,4,"['BookReader', 'CookingEnthusiast', 'Gardener']","['BookReader', 'CookingEnthusiast', 'Gardener']","['BookReader', 'CookingEnthusiast', 'Gardener']"
34465,182,28.907553,-82.438432,182,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34470,196,29.189456,-82.124781,196,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34471,289,29.179813,-82.105559,289,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34472,345,29.107863,-82.029102,345,"['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']"
34473,229,29.036832,-82.142577,229,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34474,154,29.17712,-82.24265,154,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
34475,112,29.194267,-82.150459,112,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34476,316,29.052063,-82.238943,316,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34477,7,29.183299,-82.138671,7,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
34478,15,29.183299,-82.138671,15,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
34479,147,29.226598,-82.098545,147,"['BookReader', 'HomeDecoratingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'ExerciseEnthusiast']"
34480,247,29.149491,-82.064787,247,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
34481,326,29.120906,-82.337393,326,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34482,209,29.259593,-82.2144,209,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34483,6,29.133226,-82.044409,6,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34484,69,28.949142,-82.028137,69,"['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']"
34487,1,28.794492,-82.574229,1,"['OnlinePurchasingIndicator', 'AutomotiveBuff', 'BookReader']","['OnlinePurchasingIndicator', 'AutomotiveBuff', 'BookReader']","['OnlinePurchasingIndicator', 'AutomotiveBuff', 'BookReader']"
34488,123,29.170501,-81.866435,123,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
34489,7,29.218367,-82.058274,7,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34491,352,28.978644,-81.973618,352,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34492,12,29.010337,-82.042471,12,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'AutomotiveBuff']"
34498,8,29.033497,-82.709826,8,"['CookingEnthusiast', 'ExerciseEnthusiast', 'Gardener']","['CookingEnthusiast', 'ExerciseEnthusiast', 'Gardener']","['CookingEnthusiast', 'ExerciseEnthusiast', 'Gardener']"
34601,238,28.664129,-82.297324,238,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34602,90,28.491933,-82.287571,90,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34603,2,28.544454,-82.415839,2,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']"
34604,136,28.485326,-82.477342,136,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34605,2,28.544454,-82.415839,2,"['AutomotiveBuff', 'BookReader', 'CookingEnthusiast']","['AutomotiveBuff', 'BookReader', 'CookingEnthusiast']","['AutomotiveBuff', 'BookReader', 'CookingEnthusiast']"
34606,287,28.452845,-82.622063,287,"['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']"
34607,82,28.536631,-82.630871,82,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34608,373,28.501716,-82.532849,373,"['CookingEnthusiast', 'BookReader', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'BookReader', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'BookReader', 'PresenceOfChildrenInd']"
34609,496,28.44874,-82.50496,496,"['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']"
34610,189,28.419641,-82.526619,189,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34611,10,28.45256,-82.596283,10,"['CookingEnthusiast', 'AutomotiveBuff', 'BookReader']","['CookingEnthusiast', 'AutomotiveBuff', 'BookReader']","['CookingEnthusiast', 'AutomotiveBuff', 'BookReader']"
34613,219,28.58062,-82.548201,219,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34614,100,28.608621,-82.536458,100,"['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']"
34637,99,28.282878,-82.478138,99,"['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']"
34638,348,28.298914,-82.502636,348,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34639,274,28.212073,-82.40193,274,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34652,275,28.261089,-82.7173,275,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
34653,358,28.230107,-82.710365,358,"['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']","['CookingEnthusiast', 'BookReader', 'ExerciseEnthusiast']"
34654,271,28.294478,-82.607776,271,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34655,520,28.222741,-82.647784,520,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34656,2,28.24912,-82.705775,2,"['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']"
34660,2,28.069303,-82.775998,2,"['PresenceOfChildrenInd', 'OutdoorEnthusiast', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'OutdoorEnthusiast', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'OutdoorEnthusiast', 'AutomotiveBuff']"
34661,6,28.645779,-82.261976,6,"['Gardener', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['Gardener', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['Gardener', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
34667,367,28.347678,-82.693874,367,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34668,428,28.288627,-82.690362,428,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34669,150,28.338406,-82.648639,150,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34673,9,28.296113,-82.704226,9,"['BookReader', 'PresenceOfChildrenInd', 'AutomotiveBuff']","['BookReader', 'PresenceOfChildrenInd', 'AutomotiveBuff']","['BookReader', 'PresenceOfChildrenInd', 'AutomotiveBuff']"
34674,6,28.355134,-82.696471,6,"['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']","['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']","['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']"
34677,227,28.035827,-82.683885,227,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34679,3,28.432369,-82.665402,3,"['CookingEnthusiast', 'Gardener', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'Gardener', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'Gardener', 'PresenceOfChildrenInd']"
34680,2,28.219004,-82.714834,2,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']"
34681,8,28.091411,-82.777844,8,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']"
34682,7,28.070934,-82.768679,7,"['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'OnlinePurchasingIndicator']"
34683,361,28.069229,-82.770375,361,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34684,319,28.070584,-82.717104,319,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34685,182,28.090682,-82.679992,182,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34688,111,28.132977,-82.66827,111,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34689,303,28.141688,-82.735008,303,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
34690,184,28.191873,-82.730263,184,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
34691,230,28.18522,-82.764287,230,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
34692,1,28.188523,-82.73563,1,"['PresenceOfChildrenInd', 'Gardener', 'FoodWines']","['PresenceOfChildrenInd', 'Gardener', 'FoodWines']","['PresenceOfChildrenInd', 'Gardener', 'FoodWines']"
34695,208,27.990262,-82.690975,208,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
34697,6,28.022613,-82.764331,6,"['BookReader', 'OutdoorSportsLover', 'PresenceOfChildrenInd']","['BookReader', 'OutdoorSportsLover', 'PresenceOfChildrenInd']","['BookReader', 'OutdoorSportsLover', 'PresenceOfChildrenInd']"
